score_i-1,score_i,score_i+1,purity_i-1,purity_i,purity_i+1,review_score,review_purity,Sentiment
0.0,-0.0884689973454,0.0,0.0,-0.000826813059303,0.0,-0.200107002308,-0.00141526360231,-1
-0.0884689973454,0.0,4.96009598512e-06,-0.000826813059303,0.0,2.26488401147e-08,-0.200107002308,-0.00141526360231,-1
0.0,4.96009598512e-06,0.0,0.0,2.26488401147e-08,0.0,-0.200107002308,-0.00141526360231,-1
4.96009598512e-06,0.0,-0.000318720031158,2.26488401147e-08,0.0,-1.7905619728e-06,-0.200107002308,-0.00141526360231,-1
0.0,-0.000318720031158,0.0,0.0,-1.7905619728e-06,0.0,-0.200107002308,-0.00141526360231,0
-0.000318720031158,0.0,0.0,-1.7905619728e-06,0.0,0.0,-0.200107002308,-0.00141526360231,0
0.0,0.0,-0.00066289423614,0.0,0.0,-8.49864405307e-06,-0.200107002308,-0.00141526360231,0
0.0,-0.00066289423614,0.000112477384392,0.0,-8.49864405307e-06,1.02252167629e-06,-0.200107002308,-0.00141526360231,0
-0.00066289423614,0.000112477384392,0.0,-8.49864405307e-06,1.02252167629e-06,0.0,-0.200107002308,-0.00141526360231,0
0.000112477384392,0.0,0.0,1.02252167629e-06,0.0,0.0,-0.200107002308,-0.00141526360231,-1
0.0,0.0,0.000112477384392,0.0,0.0,6.07985861581e-07,-0.200107002308,-0.00141526360231,0
0.0,0.000112477384392,-0.17481401087,0.0,6.07985861581e-07,-0.00126676819471,-0.200107002308,-0.00141526360231,1
0.000112477384392,-0.17481401087,0.0,6.07985861581e-07,-0.00126676819471,0.0,-0.200107002308,-0.00141526360231,0
-0.17481401087,0.0,0.0,-0.00126676819471,0.0,0.0,-0.200107002308,-0.00141526360231,0
0.0,0.0,0.0,0.0,0.0,0.0,-5.97800377957,-0.0968421465768,0
0.0,0.0,0.0,0.0,0.0,0.0,-5.97800377957,-0.0968421465768,0
0.0,0.0,0.0,0.0,0.0,0.0,-5.97800377957,-0.0968421465768,0
0.0,0.0,0.0,0.0,0.0,0.0,-5.97800377957,-0.0968421465768,0
0.0,0.0,-0.657001007786,0.0,0.0,-0.00301376609076,-5.97800377957,-0.0968421465768,0
0.0,-0.657001007786,0.0,0.0,-0.00301376609076,0.0,-5.97800377957,-0.0968421465768,0
-0.657001007786,0.0,-2.74475882114e-05,-0.00301376609076,0.0,-2.24980231241e-07,-5.97800377957,-0.0968421465768,1
0.0,-2.74475882114e-05,-4.48701552745,0.0,-2.24980231241e-07,-0.083092880138,-5.97800377957,-0.0968421465768,1
-2.74475882114e-05,-4.48701552745,0.0,-2.24980231241e-07,-0.083092880138,0.0,-5.97800377957,-0.0968421465768,-1
-4.48701552745,0.0,-0.170667467552,-0.083092880138,0.0,-0.000580501590314,-5.97800377957,-0.0968421465768,-1
0.0,-0.170667467552,0.0,0.0,-0.000580501590314,0.0,-5.97800377957,-0.0968421465768,-1
-0.170667467552,0.0,0.000345291181773,-0.000580501590314,0.0,3.67331044439e-06,-5.97800377957,-0.0968421465768,-1
0.0,0.000345291181773,-0.656682287755,0.0,3.67331044439e-06,-0.010102804427,-5.97800377957,-0.0968421465768,0
0.000345291181773,-0.656682287755,-0.00695533262353,3.67331044439e-06,-0.010102804427,-5.56426609882e-05,-5.97800377957,-0.0968421465768,0
-0.656682287755,-0.00695533262353,0.0,-0.010102804427,-5.56426609882e-05,0.0,-5.97800377957,-0.0968421465768,-1
-0.00695533262353,0.0,0.0,-5.56426609882e-05,0.0,0.0,-5.97800377957,-0.0968421465768,-1
0.0,0.0,0.0,0.0,0.0,0.0,-5.97800377957,-0.0968421465768,-1
0.0,0.000112477384392,9.85162836421e-07,0.0,8.65210649172e-07,4.21009759154e-09,0.000113462547229,8.69420746764e-07,-1
0.000112477384392,9.85162836421e-07,0.0,8.65210649172e-07,4.21009759154e-09,0.0,0.000113462547229,8.69420746764e-07,0
9.85162836421e-07,0.0,0.0,4.21009759154e-09,0.0,0.0,0.000113462547229,8.69420746764e-07,-1
0.0,0.0,0.0,0.0,0.0,0.0,0.000113462547229,8.69420746764e-07,-1
0.0,0.0,0.0,0.0,0.0,0.0,0.000113462547229,8.69420746764e-07,-1
0.0,0.0,0.0,0.0,0.0,0.0,0.000113462547229,8.69420746764e-07,-1
0.0,0.0,0.0,0.0,0.0,0.0,0.00307258626771,2.49803761602e-05,0
0.0,0.0,0.00307258626771,0.0,0.0,2.49803761602e-05,0.00307258626771,2.49803761602e-05,-1
0.0,0.00307258626771,0.0,0.0,2.49803761602e-05,0.0,0.00307258626771,2.49803761602e-05,-1
0.00307258626771,0.0,0.0,2.49803761602e-05,0.0,0.0,0.00307258626771,2.49803761602e-05,-1
0.0,0.0,0.0,0.0,0.0,0.0,0.00307258626771,2.49803761602e-05,-1
0.0,0.0,0.0,0.0,0.0,0.0,-0.037080431862,-0.000759246239596,-1
0.0,0.0,0.033689174016,0.0,0.0,0.000647868731077,-0.037080431862,-0.000759246239596,-1
0.0,0.033689174016,-0.035384802939,0.0,0.000647868731077,-0.000620786016473,-0.037080431862,-0.000759246239596,-1
0.033689174016,-0.035384802939,0.0,0.000647868731077,-0.000620786016473,0.0,-0.037080431862,-0.000759246239596,-1
-0.035384802939,0.0,-0.035384802939,-0.000620786016473,0.0,-0.0007863289542,-0.037080431862,-0.000759246239596,-1
0.0,-0.035384802939,0.0,0.0,-0.0007863289542,0.0,-0.037080431862,-0.000759246239596,-1
0.0,0.033689174016,-0.660977911349,0.0,0.000362249182968,-0.00386536790263,-0.602415765275,-0.00328136984715,-1
0.033689174016,-0.660977911349,0.0292810730373,0.000362249182968,-0.00386536790263,0.000248144686757,-0.602415765275,-0.00328136984715,-1
-0.660977911349,0.0292810730373,0.0,-0.00386536790263,0.000248144686757,0.0,-0.602415765275,-0.00328136984715,-1
0.0292810730373,0.0,0.0,0.000248144686757,0.0,0.0,-0.602415765275,-0.00328136984715,-1
0.0,0.0,0.0,0.0,0.0,0.0,-0.602415765275,-0.00328136984715,-1
0.0,0.0,-0.00440810097869,0.0,0.0,-2.63958142436e-05,-0.602415765275,-0.00328136984715,-1
0.0,-0.00440810097869,0.0,0.0,-2.63958142436e-05,0.0,-0.602415765275,-0.00328136984715,-1
0.0,1.74824160277e-06,0.0,0.0,3.56784000565e-08,0.0,0.000139636378324,9.13946786815e-07,0
1.74824160277e-06,0.0,0.0,3.56784000565e-08,0.0,0.0,0.000139636378324,9.13946786815e-07,0
0.0,0.0,0.0,0.0,0.0,0.0,0.000139636378324,9.13946786815e-07,-1
0.0,0.0,0.000137888136721,0.0,0.0,8.78268386758e-07,0.000139636378324,9.13946786815e-07,-1
0.0,0.000137888136721,0.0,0.0,8.78268386758e-07,0.0,0.000139636378324,9.13946786815e-07,0
0.0,0.0,0.0,0.0,0.0,0.0,-0.173720182767,-0.00469538054739,-1
0.0,0.0,-0.17374005382,0.0,0.0,-0.00469567713027,-0.173720182767,-0.00469538054739,-1
0.0,-0.17374005382,0.0,0.0,-0.00469567713027,0.0,-0.173720182767,-0.00469538054739,-1
-0.17374005382,0.0,1.98710525798e-05,-0.00469567713027,0.0,2.96582874326e-07,-0.173720182767,-0.00469538054739,-1
0.0,1.98710525798e-05,0.0,0.0,2.96582874326e-07,0.0,-0.173720182767,-0.00469538054739,-1
1.98710525798e-05,0.0,0.0,2.96582874326e-07,0.0,0.0,-0.173720182767,-0.00469538054739,-1
0.0,0.0,0.000112477384392,0.0,0.0,2.29545682434e-06,0.000132348436972,2.76857712385e-06,0
0.0,0.000112477384392,0.0,0.0,2.29545682434e-06,0.0,0.000132348436972,2.76857712385e-06,0
0.000112477384392,0.0,0.0,2.29545682434e-06,0.0,0.0,0.000132348436972,2.76857712385e-06,0
0.0,0.0,0.0,0.0,0.0,0.0,0.000132348436972,2.76857712385e-06,0
0.0,0.0,1.98710525798e-05,0.0,0.0,4.7312029952e-07,0.000132348436972,2.76857712385e-06,0
0.0,1.98710525798e-05,0.0,0.0,4.7312029952e-07,0.0,0.000132348436972,2.76857712385e-06,-1
1.98710525798e-05,0.0,0.0,4.7312029952e-07,0.0,0.0,0.000132348436972,2.76857712385e-06,-1
0.0,0.0,0.0,0.0,0.0,0.0,-0.59551453061,-0.0101233097084,-1
0.0,0.0,0.0,0.0,0.0,0.0,-0.59551453061,-0.0101233097084,-1
0.0,0.0,0.0,0.0,0.0,0.0,-0.59551453061,-0.0101233097084,-1
0.0,0.0,0.0,0.0,0.0,0.0,-0.59551453061,-0.0101233097084,-1
0.0,0.0,0.0,0.0,0.0,0.0,-0.59551453061,-0.0101233097084,0
0.0,0.0,0.0,0.0,0.0,0.0,-0.59551453061,-0.0101233097084,0
0.0,0.0,-0.17374005382,0.0,0.0,-0.0034748010764,-0.59551453061,-0.0101233097084,0
0.0,-0.17374005382,0.0,0.0,-0.0034748010764,0.0,-0.59551453061,-0.0101233097084,1
-0.17374005382,0.0,0.0,-0.0034748010764,0.0,0.0,-0.59551453061,-0.0101233097084,-1
0.0,0.0,-0.34748010764,0.0,0.0,-0.00599103633862,-0.59551453061,-0.0101233097084,0
0.0,-0.34748010764,0.0,0.0,-0.00599103633862,0.0,-0.59551453061,-0.0101233097084,1
-0.34748010764,0.0,0.0,-0.00599103633862,0.0,0.0,-0.59551453061,-0.0101233097084,-1
0.0,0.0,0.0,0.0,0.0,0.0,-0.59551453061,-0.0101233097084,0
0.0,0.0,-0.0742943691504,0.0,0.0,-0.000657472293366,-0.59551453061,-0.0101233097084,0
0.0,-0.0742943691504,0.0,0.0,-0.000657472293366,0.0,-0.59551453061,-0.0101233097084,-1
0.0,-0.0741783952828,0.0,0.0,-0.000764725724564,0.0,-0.0956213475895,-0.000922184968458,1
-0.0741783952828,0.0,0.0,-0.000764725724564,0.0,0.0,-0.0956213475895,-0.000922184968458,-1
0.0,0.0,0.0,0.0,0.0,0.0,-0.0956213475895,-0.000922184968458,-1
0.0,0.0,0.0,0.0,0.0,0.0,-0.0956213475895,-0.000922184968458,-1
0.0,0.0,0.000112477384392,0.0,0.0,1.58418851257e-06,-0.0956213475895,-0.000922184968458,-1
0.0,0.000112477384392,1.74824160277e-06,0.0,1.58418851257e-06,3.64217000577e-08,-0.0956213475895,-0.000922184968458,-1
0.000112477384392,1.74824160277e-06,-0.035384802939,1.58418851257e-06,3.64217000577e-08,-0.000213161463488,-0.0956213475895,-0.000922184968458,-1
1.74824160277e-06,-0.035384802939,0.0,3.64217000577e-08,-0.000213161463488,0.0,-0.0956213475895,-0.000922184968458,-1
-0.035384802939,0.0,1.74824160277e-06,-0.000213161463488,0.0,1.60389137869e-08,-0.0956213475895,-0.000922184968458,-1
0.0,1.74824160277e-06,-0.00107395705025,0.0,1.60389137869e-08,-8.80292664138e-06,-0.0956213475895,-0.000922184968458,0
1.74824160277e-06,-0.00107395705025,0.0148998338149,1.60389137869e-08,-8.80292664138e-06,6.28684971092e-05,-0.0956213475895,-0.000922184968458,0
-0.00107395705025,0.0148998338149,0.0,-8.80292664138e-06,6.28684971092e-05,0.0,-0.0956213475895,-0.000922184968458,-1
0.0148998338149,0.0,0.0,6.28684971092e-05,0.0,0.0,-0.0956213475895,-0.000922184968458,0
0.0,-0.00306409740278,0.0,0.0,-3.56290395672e-05,0.0,-0.0742642609912,-0.000526637982483,0
-0.00306409740278,0.0,0.0,-3.56290395672e-05,0.0,0.0,-0.0742642609912,-0.000526637982483,0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0742642609912,-0.000526637982483,0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0742642609912,-0.000526637982483,0
0.0,0.0,2.16192941826e-05,0.0,0.0,1.75766619371e-07,-0.0742642609912,-0.000526637982483,-1
0.0,2.16192941826e-05,-0.0712217828826,0.0,1.75766619371e-07,-0.000491184709536,-0.0742642609912,-0.000526637982483,-1
2.16192941826e-05,-0.0712217828826,0.0,1.75766619371e-07,-0.000491184709536,0.0,-0.0742642609912,-0.000526637982483,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,1.83637885708,0.0205187958864,0
0.0,0.0,0.0,0.0,0.0,0.0,1.83637885708,0.0205187958864,0
0.0,0.0,0.0,0.0,0.0,0.0,1.83637885708,0.0205187958864,-1
0.0,0.0,0.00181629766137,0.0,0.0,1.76339578773e-05,1.83637885708,0.0205187958864,-1
0.0,0.00181629766137,1.74318163031,0.0,1.76339578773e-05,0.0198088821626,1.83637885708,0.0205187958864,-1
0.00181629766137,1.74318163031,0.0,1.76339578773e-05,0.0198088821626,0.0,1.83637885708,0.0205187958864,-1
1.74318163031,0.0,0.0913809291041,0.0198088821626,0.0,0.00069227976594,1.83637885708,0.0205187958864,-1
0.0,0.0913809291041,0.0,0.0,0.00069227976594,0.0,1.83637885708,0.0205187958864,-1
0.0913809291041,0.0,0.0,0.00069227976594,0.0,0.0,1.83637885708,0.0205187958864,-1
0.0,0.0,0.0,0.0,0.0,0.0,-0.035384802939,-0.000187221179571,1
0.0,0.0,0.0,0.0,0.0,0.0,-0.035384802939,-0.000187221179571,1
0.0,0.0,0.0,0.0,0.0,0.0,-0.035384802939,-0.000187221179571,1
0.0,0.0,-0.035384802939,0.0,0.0,-0.000187221179571,-0.035384802939,-0.000187221179571,-1
0.0,-0.035384802939,0.0,0.0,-0.000187221179571,0.0,-0.035384802939,-0.000187221179571,0
-0.035384802939,0.0,0.0,-0.000187221179571,0.0,0.0,-0.035384802939,-0.000187221179571,0
0.0,0.0,0.0,0.0,0.0,0.0,-0.035384802939,-0.000187221179571,-1
0.0,0.0,0.0,0.0,0.0,0.0,-0.035384802939,-0.000187221179571,1
0.0,0.0,0.0,0.0,0.0,0.0,-0.035384802939,-0.000187221179571,-1
0.0,0.0,0.0,0.0,0.0,0.0,-0.035384802939,-0.000187221179571,0
0.0,0.0,0.0,0.0,0.0,0.0,0.00225999204567,2.0118129668e-05,-1
0.0,0.0,0.000345291181773,0.0,0.0,3.75316501927e-06,0.00225999204567,2.0118129668e-05,1
0.0,0.000345291181773,0.0019147008639,0.0,3.75316501927e-06,1.63649646487e-05,0.00225999204567,2.0118129668e-05,1
0.000345291181773,0.0019147008639,0.0,3.75316501927e-06,1.63649646487e-05,0.0,0.00225999204567,2.0118129668e-05,-1
0.0019147008639,0.0,0.0,1.63649646487e-05,0.0,0.0,0.00225999204567,2.0118129668e-05,0
0.0,0.000345291181773,-0.0352723255546,0.0,3.55970290488e-06,-0.00018371002893,-0.0317419707207,-0.000110191864256,0
0.000345291181773,-0.0352723255546,0.0,3.55970290488e-06,-0.00018371002893,0.0,-0.0317419707207,-0.000110191864256,1
-0.0352723255546,0.0,0.000112477384392,-0.00018371002893,0.0,1.67876693123e-06,-0.0317419707207,-0.000110191864256,-1
0.0,0.000112477384392,0.00307258626771,0.0,1.67876693123e-06,6.82796948379e-05,-0.0317419707207,-0.000110191864256,0
0.000112477384392,0.00307258626771,0.0,1.67876693123e-06,6.82796948379e-05,0.0,-0.0317419707207,-0.000110191864256,0
0.00307258626771,0.0,0.0,6.82796948379e-05,0.0,0.0,-0.0317419707207,-0.000110191864256,0
0.0,0.0,0.0,0.0,0.0,0.0,-0.692067090694,-0.0034820882708,1
0.0,0.0,-0.656682287755,0.0,0.0,-0.0033334126282,-0.692067090694,-0.0034820882708,1
0.0,-0.656682287755,0.0,0.0,-0.0033334126282,0.0,-0.692067090694,-0.0034820882708,1
-0.656682287755,0.0,0.0,-0.0033334126282,0.0,0.0,-0.692067090694,-0.0034820882708,0
0.0,0.0,-0.035384802939,0.0,0.0,-0.000148675642601,-0.692067090694,-0.0034820882708,0
0.0,-0.035384802939,0.0,0.0,-0.000148675642601,0.0,-0.692067090694,-0.0034820882708,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0567916316544,0.000537695091942,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0567916316544,0.000537695091942,-1
0.0,0.0,0.166475401482,0.0,0.0,0.00189176592593,0.0567916316544,0.000537695091942,0
0.0,0.166475401482,0.0,0.0,0.00189176592593,0.0,0.0567916316544,0.000537695091942,-1
0.166475401482,0.0,0.0,0.00189176592593,0.0,0.0,0.0567916316544,0.000537695091942,-1
0.0,0.0,0.0,0.0,0.0,0.0,0.0567916316544,0.000537695091942,-1
0.0,0.0,0.0,0.0,0.0,0.0,0.0567916316544,0.000537695091942,-1
0.0,0.0,0.0,0.0,0.0,0.0,0.0567916316544,0.000537695091942,-1
0.0,0.0,0.0,0.0,0.0,0.0,0.0567916316544,0.000537695091942,-1
0.0,0.0,-4.5977384126e-06,0.0,0.0,-7.92713519414e-08,0.0567916316544,0.000537695091942,1
0.0,-4.5977384126e-06,-0.035384802939,0.0,-7.92713519414e-08,-0.000376434073819,0.0567916316544,0.000537695091942,1
-4.5977384126e-06,-0.035384802939,-0.0742943691504,-7.92713519414e-08,-0.000376434073819,-0.00097755748882,0.0567916316544,0.000537695091942,1
-0.035384802939,-0.0742943691504,0.0,-0.000376434073819,-0.00097755748882,0.0,0.0567916316544,0.000537695091942,1
-0.0742943691504,0.0,0.0,-0.00097755748882,0.0,0.0,0.0567916316544,0.000537695091942,-1
0.0,0.0,0.0,0.0,0.0,0.0,0.0567916316544,0.000537695091942,-1
0.0,0.0,0.0,0.0,0.0,0.0,0.0567916316544,0.000537695091942,0
0.0,0.0,0.0,0.0,0.0,0.0,-0.000318720031158,-4.03443077416e-06,0
0.0,0.0,0.0,0.0,0.0,0.0,-0.000318720031158,-4.03443077416e-06,1
0.0,0.0,0.0,0.0,0.0,0.0,-0.000318720031158,-4.03443077416e-06,-1
0.0,0.0,-0.000318720031158,0.0,0.0,-4.03443077416e-06,-0.000318720031158,-4.03443077416e-06,0
0.0,-0.000318720031158,0.0,0.0,-4.03443077416e-06,0.0,-0.000318720031158,-4.03443077416e-06,0
-0.000318720031158,0.0,0.0,-4.03443077416e-06,0.0,0.0,-0.000318720031158,-4.03443077416e-06,0
0.0,0.0,0.0,0.0,0.0,0.0,-0.000318720031158,-4.03443077416e-06,0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0353450608338,-0.000263706434484,1
0.0,0.0,-0.035384802939,0.0,0.0,-0.000264065693574,-0.0353450608338,-0.000263706434484,1
0.0,-0.035384802939,0.0,0.0,-0.000264065693574,0.0,-0.0353450608338,-0.000263706434484,1
-0.035384802939,0.0,0.0,-0.000264065693574,0.0,0.0,-0.0353450608338,-0.000263706434484,1
0.0,0.0,0.0,0.0,0.0,0.0,-0.0353450608338,-0.000263706434484,0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0353450608338,-0.000263706434484,0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0353450608338,-0.000263706434484,1
0.0,0.0,1.98710525798e-05,0.0,0.0,2.31058750928e-07,-0.0353450608338,-0.000263706434484,1
0.0,1.98710525798e-05,1.98710525798e-05,0.0,2.31058750928e-07,1.28200339225e-07,-0.0353450608338,-0.000263706434484,1
1.98710525798e-05,1.98710525798e-05,0.0,2.31058750928e-07,1.28200339225e-07,0.0,-0.0353450608338,-0.000263706434484,1
1.98710525798e-05,0.0,0.0,1.28200339225e-07,0.0,0.0,-0.0353450608338,-0.000263706434484,1
0.0,0.0,-0.653384746718,0.0,0.0,-0.00223761899561,-0.652929877085,-0.00223334165052,0
0.0,-0.653384746718,0.000112477384392,0.0,-0.00223761899561,1.12477384392e-06,-0.652929877085,-0.00223334165052,1
-0.653384746718,0.000112477384392,0.0,-0.00223761899561,1.12477384392e-06,0.0,-0.652929877085,-0.00223334165052,1
0.000112477384392,0.0,0.0,1.12477384392e-06,0.0,0.0,-0.652929877085,-0.00223334165052,1
0.0,0.0,0.000117437480378,0.0,0.0,9.17480315449e-07,-0.652929877085,-0.00223334165052,1
0.0,0.000117437480378,0.000112477384392,0.0,9.17480315449e-07,1.54078608757e-06,-0.652929877085,-0.00223334165052,1
0.000117437480378,0.000112477384392,0.000112477384392,9.17480315449e-07,1.54078608757e-06,6.94304841928e-07,-0.652929877085,-0.00223334165052,1
0.000112477384392,0.000112477384392,0.0,1.54078608757e-06,6.94304841928e-07,0.0,-0.652929877085,-0.00223334165052,1
0.0,-0.656682287755,4.69935857424e-05,0.0,-0.00763584055529,5.73092509053e-07,-1.76310076105,-0.0267495686462,0
-0.656682287755,4.69935857424e-05,0.0,-0.00763584055529,5.73092509053e-07,0.0,-1.76310076105,-0.0267495686462,0
4.69935857424e-05,0.0,0.0,5.73092509053e-07,0.0,0.0,-1.76310076105,-0.0267495686462,1
0.0,0.0,0.0,0.0,0.0,0.0,-1.76310076105,-0.0267495686462,1
0.0,0.0,0.0,0.0,0.0,0.0,-1.76310076105,-0.0267495686462,1
0.0,0.0,0.0,0.0,0.0,0.0,-1.76310076105,-0.0267495686462,1
0.0,0.0,-0.656682287755,0.0,0.0,-0.0131336457551,-1.76310076105,-0.0267495686462,1
0.0,-0.656682287755,-0.035384802939,0.0,-0.0131336457551,-0.000313139849018,-1.76310076105,-0.0267495686462,1
-0.656682287755,-0.035384802939,0.0,-0.0131336457551,-0.000313139849018,0.0,-1.76310076105,-0.0267495686462,1
-0.035384802939,0.0,0.208011982696,-0.000313139849018,0.0,0.00562194547828,-1.76310076105,-0.0267495686462,1
0.0,0.208011982696,0.0,0.0,0.00562194547828,0.0,-1.76310076105,-0.0267495686462,0
0.208011982696,0.0,0.0,0.00562194547828,0.0,0.0,-1.76310076105,-0.0267495686462,-1
0.0,0.0,0.0,0.0,0.0,0.0,-1.76310076105,-0.0267495686462,1
0.0,0.0,0.0,0.0,0.0,0.0,-1.76310076105,-0.0267495686462,1
0.0,0.0,0.0,0.0,0.0,0.0,-1.76310076105,-0.0267495686462,1
0.0,0.0,0.0,0.0,0.0,0.0,-1.76310076105,-0.0267495686462,1
0.0,0.0,0.208011982696,0.0,0.0,0.00315169670752,-1.76310076105,-0.0267495686462,1
0.0,0.208011982696,-0.17374005382,0.0,0.00315169670752,-0.00271468834094,-1.76310076105,-0.0267495686462,1
0.208011982696,-0.17374005382,0.0,0.00315169670752,-0.00271468834094,0.0,-1.76310076105,-0.0267495686462,0
-0.17374005382,0.0,-0.656682287755,-0.00271468834094,0.0,-0.0117264694242,-1.76310076105,-0.0267495686462,0
0.0,-0.656682287755,0.0,0.0,-0.0117264694242,0.0,-1.76310076105,-0.0267495686462,1
-0.656682287755,0.0,0.0,-0.0117264694242,0.0,0.0,-1.76310076105,-0.0267495686462,1
0.0,0.0,0.0,0.0,0.0,0.0,-1.76310076105,-0.0267495686462,0
0.0,0.0,0.0,0.0,0.0,0.0,-1.76310076105,-0.0267495686462,1
0.0,0.0,0.0,0.0,0.0,0.0,-1.76310076105,-0.0267495686462,1
0.0,-0.035384802939,0.0,0.0,-0.0007863289542,0.0,-0.035384802939,-0.0007863289542,1
-0.035384802939,0.0,0.0,-0.0007863289542,0.0,0.0,-0.035384802939,-0.0007863289542,0
0.0,0.0,0.0,0.0,0.0,0.0,-0.035384802939,-0.0007863289542,1
0.0,0.0,0.0,0.0,0.0,0.0,-0.035384802939,-0.0007863289542,1
0.0,0.0,0.0,0.0,0.0,0.0,-0.035384802939,-0.0007863289542,1
0.0,0.0,0.0,0.0,0.0,0.0,-0.035384802939,-0.0007863289542,1
0.0,0.0,0.0,0.0,0.0,0.0,-0.035384802939,-0.0007863289542,1
0.0,0.0,0.0,0.0,0.0,0.0,-0.035384802939,-0.0007863289542,1
0.0,0.0,0.0,0.0,0.0,0.0,1.57252835106,0.019677294599,1
0.0,0.0,0.0,0.0,0.0,0.0,1.57252835106,0.019677294599,1
0.0,0.0,0.0,0.0,0.0,0.0,1.57252835106,0.019677294599,0
0.0,0.0,0.0,0.0,0.0,0.0,1.57252835106,0.019677294599,1
0.0,0.0,0.0,0.0,0.0,0.0,1.57252835106,0.019677294599,1
0.0,0.0,0.0,0.0,0.0,0.0,1.57252835106,0.019677294599,1
0.0,0.0,1.74319581861,0.0,0.0,0.022936787087,1.57252835106,0.019677294599,1
0.0,1.74319581861,0.0,0.0,0.022936787087,0.0,1.57252835106,0.019677294599,1
1.74319581861,0.0,-0.17374005382,0.022936787087,0.0,-0.00327811422302,1.57252835106,0.019677294599,1
0.0,-0.17374005382,0.00307258626771,0.0,-0.00327811422302,1.86217349558e-05,1.57252835106,0.019677294599,1
-0.17374005382,0.00307258626771,0.0,-0.00327811422302,1.86217349558e-05,0.0,1.57252835106,0.019677294599,1
0.0,0.0,0.0,0.0,0.0,0.0,-0.0441564332239,-0.000569080643144,0
0.0,0.0,-0.00877163028489,0.0,0.0,-7.7625046769e-05,-0.0441564332239,-0.000569080643144,0
0.0,-0.00877163028489,0.0,0.0,-7.7625046769e-05,0.0,-0.0441564332239,-0.000569080643144,1
-0.00877163028489,0.0,0.0,-7.7625046769e-05,0.0,0.0,-0.0441564332239,-0.000569080643144,1
0.0,0.0,-0.035384802939,0.0,0.0,-0.000491455596375,-0.0441564332239,-0.000569080643144,1
0.0,-0.035384802939,0.0,0.0,-0.000491455596375,0.0,-0.0441564332239,-0.000569080643144,1
-0.035384802939,0.0,0.0,-0.000491455596375,0.0,0.0,-0.0441564332239,-0.000569080643144,1
0.0,0.0,0.0,0.0,0.0,0.0,-0.0441564332239,-0.000569080643144,1
0.0,0.0,0.0,0.0,0.0,0.0,0.1938921153,0.00190090309118,0
0.0,0.0,0.0,0.0,0.0,0.0,0.1938921153,0.00190090309118,1
0.0,0.0,0.0,0.0,0.0,0.0,0.1938921153,0.00190090309118,0
0.0,0.0,0.1938921153,0.0,0.0,0.00190090309118,0.1938921153,0.00190090309118,1
0.0,0.1938921153,0.0,0.0,0.00190090309118,0.0,0.1938921153,0.00190090309118,1
0.1938921153,0.0,0.0,0.00190090309118,0.0,0.0,0.1938921153,0.00190090309118,0
0.0,0.0,-0.0722214711061,0.0,0.0,-0.000674967019683,0.549280810756,-0.00120509713835,1
0.0,-0.0722214711061,0.0,0.0,-0.000674967019683,0.0,0.549280810756,-0.00120509713835,0
-0.0722214711061,0.0,0.0,-0.000674967019683,0.0,0.0,0.549280810756,-0.00120509713835,1
0.0,0.0,0.0,0.0,0.0,0.0,0.549280810756,-0.00120509713835,0
0.0,0.0,0.0,0.0,0.0,0.0,0.549280810756,-0.00120509713835,0
0.0,0.0,-0.00107395705025,0.0,0.0,-7.61671666843e-06,0.549280810756,-0.00120509713835,0
0.0,-0.00107395705025,0.0,0.0,-7.61671666843e-06,0.0,0.549280810756,-0.00120509713835,1
-0.00107395705025,0.0,0.581243600368,-7.61671666843e-06,0.0,0.00199056027523,0.549280810756,-0.00120509713835,0
0.0,0.581243600368,-0.17374005382,0.0,0.00199056027523,-0.00354571538408,0.549280810756,-0.00120509713835,1
0.581243600368,-0.17374005382,0.000345291181773,0.00199056027523,-0.00354571538408,2.90160656952e-06,0.549280810756,-0.00120509713835,1
-0.17374005382,0.000345291181773,0.00614517253541,-0.00354571538408,2.90160656952e-06,2.44827591052e-05,0.549280810756,-0.00120509713835,0
0.000345291181773,0.00614517253541,0.0,2.90160656952e-06,2.44827591052e-05,0.0,0.549280810756,-0.00120509713835,0
0.00614517253541,0.0,0.000345291181773,2.44827591052e-05,0.0,3.13901074339e-06,0.549280810756,-0.00120509713835,0
0.0,0.000345291181773,0.000112477384392,0.0,3.13901074339e-06,1.51996465395e-06,0.549280810756,-0.00120509713835,0
